Classifier,Evaluation,Correct,ModelTime,Time,NumOfFeature,Features
OneR,GainRatioAttributeEval,5573.0,0.061407816,0.626208661,22,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2
OneR,GainRatioAttributeEval,5573.0,0.055564428,0.62001521,21,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35
OneR,GainRatioAttributeEval,5573.0,0.054973471,0.611714824,20,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17
OneR,GainRatioAttributeEval,5573.0,0.052916589,0.610362612,19,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5
OneR,GainRatioAttributeEval,5573.0,0.059894597,0.624629057,18,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8
OneR,GainRatioAttributeEval,5573.0,0.061706699,0.606667123,17,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1
OneR,GainRatioAttributeEval,5573.0,0.05342584,0.605916072,16,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12
OneR,GainRatioAttributeEval,5573.0,0.053166381,0.60767702,15,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28
OneR,GainRatioAttributeEval,5573.0,0.052177875,0.596735416,14,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13
OneR,GainRatioAttributeEval,5573.0,0.051691152,0.594409195,13,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29
OneR,GainRatioAttributeEval,5573.0,0.059640805,0.595580328,12,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21
OneR,GainRatioAttributeEval,5573.0,0.05988236,0.57858179,11,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36
OneR,GainRatioAttributeEval,5573.0,0.059214573,0.593499878,10,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11
OneR,GainRatioAttributeEval,5573.0,0.060013635,0.583677342,9,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34
OneR,GainRatioAttributeEval,5573.0,0.051253934,0.588848227,8,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39
OneR,GainRatioAttributeEval,5573.0,0.057715877,0.597483459,7,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0
OneR,GainRatioAttributeEval,5573.0,0.058463805,0.595292194,6,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9
OneR,GainRatioAttributeEval,5573.0,0.058478043,0.598578629,5,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation
OneR,GainRatioAttributeEval,3203.0,0.049179973,0.55948743,4,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38
OneR,GainRatioAttributeEval,3203.0,0.049804398,0.578994459,3,Wilderness_Area3-Soil_Type2-Soil_Type37
OneR,GainRatioAttributeEval,3203.0,0.0539996,0.563723184,2,Wilderness_Area3-Soil_Type2
OneR,GainRatioAttributeEval,3203.0,0.058441699,0.569670173,1,Wilderness_Area3
IBk,InfoGainAttributeEval,8090.0,0.050362727,6.074372575,54,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points-Wilderness_Area0-Soil_Type9-Horizontal_Distance_To_Hydrology-Hillshade_9am-Wilderness_Area2-Soil_Type2-Vertical_Distance_To_Hydrology-Soil_Type37-Hillshade_3pm-Aspect-Soil_Type28-Soil_Type38-Slope-Soil_Type29-Soil_Type5-Hillshade_Noon-Soil_Type22-Soil_Type12-Soil_Type16-Soil_Type39-Soil_Type11-Soil_Type31-Soil_Type21-Soil_Type1-Soil_Type0-Soil_Type3-Soil_Type13-Soil_Type32-Soil_Type34-Soil_Type30-Soil_Type4-Soil_Type23-Soil_Type10-Wilderness_Area1-Soil_Type19-Soil_Type17-Soil_Type36-Soil_Type25-Soil_Type18-Soil_Type15-Soil_Type20-Soil_Type35-Soil_Type8-Soil_Type26-Soil_Type33-Soil_Type27-Soil_Type7-Soil_Type14-Soil_Type6-Soil_Type24
IBk,InfoGainAttributeEval,8090.0,0.050537326,6.370726031,53,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points-Wilderness_Area0-Soil_Type9-Horizontal_Distance_To_Hydrology-Hillshade_9am-Wilderness_Area2-Soil_Type2-Vertical_Distance_To_Hydrology-Soil_Type37-Hillshade_3pm-Aspect-Soil_Type28-Soil_Type38-Slope-Soil_Type29-Soil_Type5-Hillshade_Noon-Soil_Type22-Soil_Type12-Soil_Type16-Soil_Type39-Soil_Type11-Soil_Type31-Soil_Type21-Soil_Type1-Soil_Type0-Soil_Type3-Soil_Type13-Soil_Type32-Soil_Type34-Soil_Type30-Soil_Type4-Soil_Type23-Soil_Type10-Wilderness_Area1-Soil_Type19-Soil_Type17-Soil_Type36-Soil_Type25-Soil_Type18-Soil_Type15-Soil_Type20-Soil_Type35-Soil_Type8-Soil_Type26-Soil_Type33-Soil_Type27-Soil_Type7-Soil_Type14-Soil_Type6
IBk,InfoGainAttributeEval,8090.0,0.046237096,6.326298569,52,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points-Wilderness_Area0-Soil_Type9-Horizontal_Distance_To_Hydrology-Hillshade_9am-Wilderness_Area2-Soil_Type2-Vertical_Distance_To_Hydrology-Soil_Type37-Hillshade_3pm-Aspect-Soil_Type28-Soil_Type38-Slope-Soil_Type29-Soil_Type5-Hillshade_Noon-Soil_Type22-Soil_Type12-Soil_Type16-Soil_Type39-Soil_Type11-Soil_Type31-Soil_Type21-Soil_Type1-Soil_Type0-Soil_Type3-Soil_Type13-Soil_Type32-Soil_Type34-Soil_Type30-Soil_Type4-Soil_Type23-Soil_Type10-Wilderness_Area1-Soil_Type19-Soil_Type17-Soil_Type36-Soil_Type25-Soil_Type18-Soil_Type15-Soil_Type20-Soil_Type35-Soil_Type8-Soil_Type26-Soil_Type33-Soil_Type27-Soil_Type7-Soil_Type14
IBk,InfoGainAttributeEval,8090.0,0.049279257,6.379678915,51,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points-Wilderness_Area0-Soil_Type9-Horizontal_Distance_To_Hydrology-Hillshade_9am-Wilderness_Area2-Soil_Type2-Vertical_Distance_To_Hydrology-Soil_Type37-Hillshade_3pm-Aspect-Soil_Type28-Soil_Type38-Slope-Soil_Type29-Soil_Type5-Hillshade_Noon-Soil_Type22-Soil_Type12-Soil_Type16-Soil_Type39-Soil_Type11-Soil_Type31-Soil_Type21-Soil_Type1-Soil_Type0-Soil_Type3-Soil_Type13-Soil_Type32-Soil_Type34-Soil_Type30-Soil_Type4-Soil_Type23-Soil_Type10-Wilderness_Area1-Soil_Type19-Soil_Type17-Soil_Type36-Soil_Type25-Soil_Type18-Soil_Type15-Soil_Type20-Soil_Type35-Soil_Type8-Soil_Type26-Soil_Type33-Soil_Type27-Soil_Type7
IBk,InfoGainAttributeEval,8090.0,0.044440556,6.253216872,50,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points-Wilderness_Area0-Soil_Type9-Horizontal_Distance_To_Hydrology-Hillshade_9am-Wilderness_Area2-Soil_Type2-Vertical_Distance_To_Hydrology-Soil_Type37-Hillshade_3pm-Aspect-Soil_Type28-Soil_Type38-Slope-Soil_Type29-Soil_Type5-Hillshade_Noon-Soil_Type22-Soil_Type12-Soil_Type16-Soil_Type39-Soil_Type11-Soil_Type31-Soil_Type21-Soil_Type1-Soil_Type0-Soil_Type3-Soil_Type13-Soil_Type32-Soil_Type34-Soil_Type30-Soil_Type4-Soil_Type23-Soil_Type10-Wilderness_Area1-Soil_Type19-Soil_Type17-Soil_Type36-Soil_Type25-Soil_Type18-Soil_Type15-Soil_Type20-Soil_Type35-Soil_Type8-Soil_Type26-Soil_Type33-Soil_Type27
IBk,InfoGainAttributeEval,8090.0,0.048942717,6.292999896,49,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points-Wilderness_Area0-Soil_Type9-Horizontal_Distance_To_Hydrology-Hillshade_9am-Wilderness_Area2-Soil_Type2-Vertical_Distance_To_Hydrology-Soil_Type37-Hillshade_3pm-Aspect-Soil_Type28-Soil_Type38-Slope-Soil_Type29-Soil_Type5-Hillshade_Noon-Soil_Type22-Soil_Type12-Soil_Type16-Soil_Type39-Soil_Type11-Soil_Type31-Soil_Type21-Soil_Type1-Soil_Type0-Soil_Type3-Soil_Type13-Soil_Type32-Soil_Type34-Soil_Type30-Soil_Type4-Soil_Type23-Soil_Type10-Wilderness_Area1-Soil_Type19-Soil_Type17-Soil_Type36-Soil_Type25-Soil_Type18-Soil_Type15-Soil_Type20-Soil_Type35-Soil_Type8-Soil_Type26-Soil_Type33
IBk,InfoGainAttributeEval,8090.0,0.049823697,6.278227232,48,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points-Wilderness_Area0-Soil_Type9-Horizontal_Distance_To_Hydrology-Hillshade_9am-Wilderness_Area2-Soil_Type2-Vertical_Distance_To_Hydrology-Soil_Type37-Hillshade_3pm-Aspect-Soil_Type28-Soil_Type38-Slope-Soil_Type29-Soil_Type5-Hillshade_Noon-Soil_Type22-Soil_Type12-Soil_Type16-Soil_Type39-Soil_Type11-Soil_Type31-Soil_Type21-Soil_Type1-Soil_Type0-Soil_Type3-Soil_Type13-Soil_Type32-Soil_Type34-Soil_Type30-Soil_Type4-Soil_Type23-Soil_Type10-Wilderness_Area1-Soil_Type19-Soil_Type17-Soil_Type36-Soil_Type25-Soil_Type18-Soil_Type15-Soil_Type20-Soil_Type35-Soil_Type8-Soil_Type26
IBk,InfoGainAttributeEval,8090.0,0.049544392,6.21241901,47,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points-Wilderness_Area0-Soil_Type9-Horizontal_Distance_To_Hydrology-Hillshade_9am-Wilderness_Area2-Soil_Type2-Vertical_Distance_To_Hydrology-Soil_Type37-Hillshade_3pm-Aspect-Soil_Type28-Soil_Type38-Slope-Soil_Type29-Soil_Type5-Hillshade_Noon-Soil_Type22-Soil_Type12-Soil_Type16-Soil_Type39-Soil_Type11-Soil_Type31-Soil_Type21-Soil_Type1-Soil_Type0-Soil_Type3-Soil_Type13-Soil_Type32-Soil_Type34-Soil_Type30-Soil_Type4-Soil_Type23-Soil_Type10-Wilderness_Area1-Soil_Type19-Soil_Type17-Soil_Type36-Soil_Type25-Soil_Type18-Soil_Type15-Soil_Type20-Soil_Type35-Soil_Type8
IBk,InfoGainAttributeEval,8090.0,0.052646087,6.232898833,46,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points-Wilderness_Area0-Soil_Type9-Horizontal_Distance_To_Hydrology-Hillshade_9am-Wilderness_Area2-Soil_Type2-Vertical_Distance_To_Hydrology-Soil_Type37-Hillshade_3pm-Aspect-Soil_Type28-Soil_Type38-Slope-Soil_Type29-Soil_Type5-Hillshade_Noon-Soil_Type22-Soil_Type12-Soil_Type16-Soil_Type39-Soil_Type11-Soil_Type31-Soil_Type21-Soil_Type1-Soil_Type0-Soil_Type3-Soil_Type13-Soil_Type32-Soil_Type34-Soil_Type30-Soil_Type4-Soil_Type23-Soil_Type10-Wilderness_Area1-Soil_Type19-Soil_Type17-Soil_Type36-Soil_Type25-Soil_Type18-Soil_Type15-Soil_Type20-Soil_Type35
IBk,InfoGainAttributeEval,8091.0,0.04483477,6.272804571,45,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points-Wilderness_Area0-Soil_Type9-Horizontal_Distance_To_Hydrology-Hillshade_9am-Wilderness_Area2-Soil_Type2-Vertical_Distance_To_Hydrology-Soil_Type37-Hillshade_3pm-Aspect-Soil_Type28-Soil_Type38-Slope-Soil_Type29-Soil_Type5-Hillshade_Noon-Soil_Type22-Soil_Type12-Soil_Type16-Soil_Type39-Soil_Type11-Soil_Type31-Soil_Type21-Soil_Type1-Soil_Type0-Soil_Type3-Soil_Type13-Soil_Type32-Soil_Type34-Soil_Type30-Soil_Type4-Soil_Type23-Soil_Type10-Wilderness_Area1-Soil_Type19-Soil_Type17-Soil_Type36-Soil_Type25-Soil_Type18-Soil_Type15-Soil_Type20
IBk,InfoGainAttributeEval,8088.0,0.048363348,6.301347286,44,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points-Wilderness_Area0-Soil_Type9-Horizontal_Distance_To_Hydrology-Hillshade_9am-Wilderness_Area2-Soil_Type2-Vertical_Distance_To_Hydrology-Soil_Type37-Hillshade_3pm-Aspect-Soil_Type28-Soil_Type38-Slope-Soil_Type29-Soil_Type5-Hillshade_Noon-Soil_Type22-Soil_Type12-Soil_Type16-Soil_Type39-Soil_Type11-Soil_Type31-Soil_Type21-Soil_Type1-Soil_Type0-Soil_Type3-Soil_Type13-Soil_Type32-Soil_Type34-Soil_Type30-Soil_Type4-Soil_Type23-Soil_Type10-Wilderness_Area1-Soil_Type19-Soil_Type17-Soil_Type36-Soil_Type25-Soil_Type18-Soil_Type15
IBk,InfoGainAttributeEval,8083.0,0.047620897,6.207783128,43,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points-Wilderness_Area0-Soil_Type9-Horizontal_Distance_To_Hydrology-Hillshade_9am-Wilderness_Area2-Soil_Type2-Vertical_Distance_To_Hydrology-Soil_Type37-Hillshade_3pm-Aspect-Soil_Type28-Soil_Type38-Slope-Soil_Type29-Soil_Type5-Hillshade_Noon-Soil_Type22-Soil_Type12-Soil_Type16-Soil_Type39-Soil_Type11-Soil_Type31-Soil_Type21-Soil_Type1-Soil_Type0-Soil_Type3-Soil_Type13-Soil_Type32-Soil_Type34-Soil_Type30-Soil_Type4-Soil_Type23-Soil_Type10-Wilderness_Area1-Soil_Type19-Soil_Type17-Soil_Type36-Soil_Type25-Soil_Type18
IBk,InfoGainAttributeEval,8082.0,0.046252146,6.19914535,42,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points-Wilderness_Area0-Soil_Type9-Horizontal_Distance_To_Hydrology-Hillshade_9am-Wilderness_Area2-Soil_Type2-Vertical_Distance_To_Hydrology-Soil_Type37-Hillshade_3pm-Aspect-Soil_Type28-Soil_Type38-Slope-Soil_Type29-Soil_Type5-Hillshade_Noon-Soil_Type22-Soil_Type12-Soil_Type16-Soil_Type39-Soil_Type11-Soil_Type31-Soil_Type21-Soil_Type1-Soil_Type0-Soil_Type3-Soil_Type13-Soil_Type32-Soil_Type34-Soil_Type30-Soil_Type4-Soil_Type23-Soil_Type10-Wilderness_Area1-Soil_Type19-Soil_Type17-Soil_Type36-Soil_Type25
IBk,InfoGainAttributeEval,8083.0,0.047661721,6.173268934,41,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points-Wilderness_Area0-Soil_Type9-Horizontal_Distance_To_Hydrology-Hillshade_9am-Wilderness_Area2-Soil_Type2-Vertical_Distance_To_Hydrology-Soil_Type37-Hillshade_3pm-Aspect-Soil_Type28-Soil_Type38-Slope-Soil_Type29-Soil_Type5-Hillshade_Noon-Soil_Type22-Soil_Type12-Soil_Type16-Soil_Type39-Soil_Type11-Soil_Type31-Soil_Type21-Soil_Type1-Soil_Type0-Soil_Type3-Soil_Type13-Soil_Type32-Soil_Type34-Soil_Type30-Soil_Type4-Soil_Type23-Soil_Type10-Wilderness_Area1-Soil_Type19-Soil_Type17-Soil_Type36
IBk,InfoGainAttributeEval,8082.0,0.050965356,6.218289582,40,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points-Wilderness_Area0-Soil_Type9-Horizontal_Distance_To_Hydrology-Hillshade_9am-Wilderness_Area2-Soil_Type2-Vertical_Distance_To_Hydrology-Soil_Type37-Hillshade_3pm-Aspect-Soil_Type28-Soil_Type38-Slope-Soil_Type29-Soil_Type5-Hillshade_Noon-Soil_Type22-Soil_Type12-Soil_Type16-Soil_Type39-Soil_Type11-Soil_Type31-Soil_Type21-Soil_Type1-Soil_Type0-Soil_Type3-Soil_Type13-Soil_Type32-Soil_Type34-Soil_Type30-Soil_Type4-Soil_Type23-Soil_Type10-Wilderness_Area1-Soil_Type19-Soil_Type17
IBk,InfoGainAttributeEval,8083.0,0.043004885,6.179344981,39,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points-Wilderness_Area0-Soil_Type9-Horizontal_Distance_To_Hydrology-Hillshade_9am-Wilderness_Area2-Soil_Type2-Vertical_Distance_To_Hydrology-Soil_Type37-Hillshade_3pm-Aspect-Soil_Type28-Soil_Type38-Slope-Soil_Type29-Soil_Type5-Hillshade_Noon-Soil_Type22-Soil_Type12-Soil_Type16-Soil_Type39-Soil_Type11-Soil_Type31-Soil_Type21-Soil_Type1-Soil_Type0-Soil_Type3-Soil_Type13-Soil_Type32-Soil_Type34-Soil_Type30-Soil_Type4-Soil_Type23-Soil_Type10-Wilderness_Area1-Soil_Type19
IBk,InfoGainAttributeEval,8085.0,0.055489362,6.200777733,38,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points-Wilderness_Area0-Soil_Type9-Horizontal_Distance_To_Hydrology-Hillshade_9am-Wilderness_Area2-Soil_Type2-Vertical_Distance_To_Hydrology-Soil_Type37-Hillshade_3pm-Aspect-Soil_Type28-Soil_Type38-Slope-Soil_Type29-Soil_Type5-Hillshade_Noon-Soil_Type22-Soil_Type12-Soil_Type16-Soil_Type39-Soil_Type11-Soil_Type31-Soil_Type21-Soil_Type1-Soil_Type0-Soil_Type3-Soil_Type13-Soil_Type32-Soil_Type34-Soil_Type30-Soil_Type4-Soil_Type23-Soil_Type10-Wilderness_Area1
IBk,InfoGainAttributeEval,8085.0,0.049311079,6.141646713,37,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points-Wilderness_Area0-Soil_Type9-Horizontal_Distance_To_Hydrology-Hillshade_9am-Wilderness_Area2-Soil_Type2-Vertical_Distance_To_Hydrology-Soil_Type37-Hillshade_3pm-Aspect-Soil_Type28-Soil_Type38-Slope-Soil_Type29-Soil_Type5-Hillshade_Noon-Soil_Type22-Soil_Type12-Soil_Type16-Soil_Type39-Soil_Type11-Soil_Type31-Soil_Type21-Soil_Type1-Soil_Type0-Soil_Type3-Soil_Type13-Soil_Type32-Soil_Type34-Soil_Type30-Soil_Type4-Soil_Type23-Soil_Type10
IBk,InfoGainAttributeEval,8071.0,0.043250301,6.176646737,36,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points-Wilderness_Area0-Soil_Type9-Horizontal_Distance_To_Hydrology-Hillshade_9am-Wilderness_Area2-Soil_Type2-Vertical_Distance_To_Hydrology-Soil_Type37-Hillshade_3pm-Aspect-Soil_Type28-Soil_Type38-Slope-Soil_Type29-Soil_Type5-Hillshade_Noon-Soil_Type22-Soil_Type12-Soil_Type16-Soil_Type39-Soil_Type11-Soil_Type31-Soil_Type21-Soil_Type1-Soil_Type0-Soil_Type3-Soil_Type13-Soil_Type32-Soil_Type34-Soil_Type30-Soil_Type4-Soil_Type23
IBk,InfoGainAttributeEval,8069.0,0.047598988,6.325222085,35,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points-Wilderness_Area0-Soil_Type9-Horizontal_Distance_To_Hydrology-Hillshade_9am-Wilderness_Area2-Soil_Type2-Vertical_Distance_To_Hydrology-Soil_Type37-Hillshade_3pm-Aspect-Soil_Type28-Soil_Type38-Slope-Soil_Type29-Soil_Type5-Hillshade_Noon-Soil_Type22-Soil_Type12-Soil_Type16-Soil_Type39-Soil_Type11-Soil_Type31-Soil_Type21-Soil_Type1-Soil_Type0-Soil_Type3-Soil_Type13-Soil_Type32-Soil_Type34-Soil_Type30-Soil_Type4
IBk,InfoGainAttributeEval,8068.0,0.049434191,6.116605401,34,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points-Wilderness_Area0-Soil_Type9-Horizontal_Distance_To_Hydrology-Hillshade_9am-Wilderness_Area2-Soil_Type2-Vertical_Distance_To_Hydrology-Soil_Type37-Hillshade_3pm-Aspect-Soil_Type28-Soil_Type38-Slope-Soil_Type29-Soil_Type5-Hillshade_Noon-Soil_Type22-Soil_Type12-Soil_Type16-Soil_Type39-Soil_Type11-Soil_Type31-Soil_Type21-Soil_Type1-Soil_Type0-Soil_Type3-Soil_Type13-Soil_Type32-Soil_Type34-Soil_Type30
IBk,InfoGainAttributeEval,8063.0,0.043936086,6.081908242,33,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points-Wilderness_Area0-Soil_Type9-Horizontal_Distance_To_Hydrology-Hillshade_9am-Wilderness_Area2-Soil_Type2-Vertical_Distance_To_Hydrology-Soil_Type37-Hillshade_3pm-Aspect-Soil_Type28-Soil_Type38-Slope-Soil_Type29-Soil_Type5-Hillshade_Noon-Soil_Type22-Soil_Type12-Soil_Type16-Soil_Type39-Soil_Type11-Soil_Type31-Soil_Type21-Soil_Type1-Soil_Type0-Soil_Type3-Soil_Type13-Soil_Type32-Soil_Type34
IBk,InfoGainAttributeEval,8059.0,0.045244957,6.083228754,32,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points-Wilderness_Area0-Soil_Type9-Horizontal_Distance_To_Hydrology-Hillshade_9am-Wilderness_Area2-Soil_Type2-Vertical_Distance_To_Hydrology-Soil_Type37-Hillshade_3pm-Aspect-Soil_Type28-Soil_Type38-Slope-Soil_Type29-Soil_Type5-Hillshade_Noon-Soil_Type22-Soil_Type12-Soil_Type16-Soil_Type39-Soil_Type11-Soil_Type31-Soil_Type21-Soil_Type1-Soil_Type0-Soil_Type3-Soil_Type13-Soil_Type32
IBk,InfoGainAttributeEval,8041.0,0.049727905,6.10263646,31,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points-Wilderness_Area0-Soil_Type9-Horizontal_Distance_To_Hydrology-Hillshade_9am-Wilderness_Area2-Soil_Type2-Vertical_Distance_To_Hydrology-Soil_Type37-Hillshade_3pm-Aspect-Soil_Type28-Soil_Type38-Slope-Soil_Type29-Soil_Type5-Hillshade_Noon-Soil_Type22-Soil_Type12-Soil_Type16-Soil_Type39-Soil_Type11-Soil_Type31-Soil_Type21-Soil_Type1-Soil_Type0-Soil_Type3-Soil_Type13
IBk,InfoGainAttributeEval,8040.0,0.046515115,6.017697341,30,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points-Wilderness_Area0-Soil_Type9-Horizontal_Distance_To_Hydrology-Hillshade_9am-Wilderness_Area2-Soil_Type2-Vertical_Distance_To_Hydrology-Soil_Type37-Hillshade_3pm-Aspect-Soil_Type28-Soil_Type38-Slope-Soil_Type29-Soil_Type5-Hillshade_Noon-Soil_Type22-Soil_Type12-Soil_Type16-Soil_Type39-Soil_Type11-Soil_Type31-Soil_Type21-Soil_Type1-Soil_Type0-Soil_Type3
IBk,InfoGainAttributeEval,8031.0,0.048746954,6.051635899,29,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points-Wilderness_Area0-Soil_Type9-Horizontal_Distance_To_Hydrology-Hillshade_9am-Wilderness_Area2-Soil_Type2-Vertical_Distance_To_Hydrology-Soil_Type37-Hillshade_3pm-Aspect-Soil_Type28-Soil_Type38-Slope-Soil_Type29-Soil_Type5-Hillshade_Noon-Soil_Type22-Soil_Type12-Soil_Type16-Soil_Type39-Soil_Type11-Soil_Type31-Soil_Type21-Soil_Type1-Soil_Type0
IBk,InfoGainAttributeEval,8028.0,0.045355915,6.075069233,28,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points-Wilderness_Area0-Soil_Type9-Horizontal_Distance_To_Hydrology-Hillshade_9am-Wilderness_Area2-Soil_Type2-Vertical_Distance_To_Hydrology-Soil_Type37-Hillshade_3pm-Aspect-Soil_Type28-Soil_Type38-Slope-Soil_Type29-Soil_Type5-Hillshade_Noon-Soil_Type22-Soil_Type12-Soil_Type16-Soil_Type39-Soil_Type11-Soil_Type31-Soil_Type21-Soil_Type1
